id,poilon,poilat,Taxonomy,cat
96062,-1.231301000000002,1.7836220000000012,Shopping,"Nursery, Garden Center, and Farm Supply Stores"
96065,-1.2730849999999947,1.631143999999999,Shopping,Women's Clothing Stores
96071,-1.1787049999999937,1.5559769999999986,Shopping,"Hobby, Toy, and Game Stores"
96073,-1.1606670000000037,1.506610000000002,Shopping,Jewelry Stores
96075,-1.0022249999999957,1.8332499999999996,Shopping,Used Merchandise Stores
96082,-1.2318640000000016,1.7672999999999988,Shopping,Electronics Stores
96094,-1.1038719999999955,1.8224009999999993,Shopping,Jewelry Stores
96100,-1.1570289999999943,1.526766000000002,Shopping,Office Supplies and Stationery Stores
96103,-1.0048249999999967,1.5824619999999996,Shopping,Tobacco Stores
96107,-1.3421359999999964,1.647742000000001,Shopping,Pharmacies and Drug Stores
96114,-1.346225000000004,1.6035520000000005,Shopping,Food (Health) Supplement Stores
96123,-1.3327799999999996,1.613773000000002,Shopping,"Gift, Novelty, and Souvenir Stores"
96125,-1.231281999999993,1.767280999999997,Shopping,Family Clothing Stores
96127,-1.1070809999999938,1.5212789999999998,Shopping,Furniture Stores
96133,-1.343074999999999,1.8941110000000023,Shopping,
96134,-1.3558150000000069,1.7816699999999983,Shopping,Electronics Stores
96140,-1.2107680000000016,1.757489999999997,Shopping,Electronics Stores
96146,-1.3523239999999959,1.5958650000000034,Shopping,Jewelry Stores
96149,-1.3681760000000054,1.8539940000000001,Shopping,
96153,-1.1589139999999958,1.744222999999998,Shopping,Electronics Stores
96176,-1.4264249999999947,1.9858979999999988,Shopping,Food (Health) Supplement Stores
96180,-1.102834999999999,1.5233750000000015,Shopping,Fish and Seafood Markets
96184,-1.0752190000000041,1.502246999999997,Shopping,Tobacco Stores
96186,-1.1028160000000042,1.5233679999999978,Shopping,
96191,-1.3839239999999933,1.6394620000000018,Shopping,"Beer, Wine, and Liquor Stores"
96193,-1.1604300000000052,1.5011140000000012,Shopping,"Beer, Wine, and Liquor Stores"
96197,-1.0990939999999938,1.5195560000000015,Shopping,"Beer, Wine, and Liquor Stores"
96207,-1.158561000000006,1.707977999999997,Shopping,
96217,-1.3134289999999993,1.6995930000000001,Shopping,Tobacco Stores
96224,-1.4322090000000003,1.9545480000000026,Shopping,Women's Clothing Stores
96227,-1.175067999999996,1.712721000000002,Shopping,Automotive Parts and Accessories Stores
96236,-1.1006820000000062,1.817855999999999,Shopping,Used Merchandise Stores
96237,-1.4739090000000061,1.5464139999999986,Shopping,Electronics Stores
96239,-1.1258689999999945,1.7006039999999985,Shopping,Sporting Goods Stores
96246,-1.207262,1.7526650000000004,Shopping,
96254,-1.138707999999994,1.6563409999999976,Shopping,"Sewing, Needlework, and Piece Goods Stores"
96264,-1.0572970000000055,1.7670069999999996,Shopping,Used Merchandise Stores
96265,-1.2090460000000007,1.7545100000000033,Shopping,Tobacco Stores
96269,-1.4908590000000004,1.5586669999999998,Shopping,Fruit and Vegetable Markets
96278,-1.2581090000000046,1.9585349999999977,Shopping,Used Merchandise Stores
96301,-1.076383000000007,1.519402999999997,Shopping,Fruit and Vegetable Markets
96307,-1.4328739999999982,1.955362000000001,Shopping,"Cosmetics, Beauty Supplies, and Perfume Stores"
96311,-1.1870890000000003,1.7214850000000013,Shopping,Meat Markets
96320,-1.352965999999995,1.8631850000000014,Shopping,Jewelry Stores
96338,-1.0849539999999962,1.772714999999998,Shopping,Used Merchandise Stores
96352,-1.2842890000000011,1.5825079999999971,Shopping,Electronics Stores
96356,-1.2780099999999948,1.5303660000000008,Shopping,"Hobby, Toy, and Game Stores"
96359,-1.2310499999999962,1.5214989999999986,Shopping,Confectionery and Nut Stores
96360,-1.2735940000000028,1.631264999999999,Shopping,"Beer, Wine, and Liquor Stores"
96372,-1.3584790000000027,1.6252050000000011,Shopping,Sporting Goods Stores
96379,-1.4475060000000042,1.9817680000000024,Shopping,Pharmacies and Drug Stores
96380,-1.1712220000000002,1.7406480000000002,Shopping,
96387,-1.1043569999999931,1.5256070000000008,Shopping,"Sewing, Needlework, and Piece Goods Stores"
96389,-1.1047499999999957,1.8308469999999986,Shopping,Automotive Parts and Accessories Stores
96398,-1.2685100000000062,1.5600710000000007,Shopping,"Hobby, Toy, and Game Stores"
96400,-1.1396249999999952,1.8062029999999965,Shopping,Sporting Goods Stores
96402,-1.2137270000000058,1.7323420000000027,Shopping,
96419,-1.1736180000000047,1.5469440000000034,Shopping,
96425,-1.3135390000000058,1.6369100000000003,Shopping,Furniture Stores
96428,-1.1888739999999984,1.616768999999998,Shopping,Electronics Stores
96444,-1.1039970000000068,1.8231800000000007,Shopping,
96448,-1.324612000000002,1.8904920000000018,Shopping,All Other General Merchandise Stores
96453,-1.225311000000005,1.5268689999999978,Shopping,All Other Health and Personal Care Stores
96464,-1.2821370000000059,1.6304200000000009,Shopping,Sporting Goods Stores
96471,-1.1653160000000042,1.541761000000001,Shopping,Confectionery and Nut Stores
96475,-1.1040330000000012,1.8174759999999992,Shopping,Household Appliance Stores
96476,-1.2030560000000037,1.746544,Shopping,Tobacco Stores
96480,-1.4679299999999955,1.543878999999997,Shopping,
96481,-1.317853999999997,1.6275789999999972,Shopping,Musical Instrument and Supplies Stores
96485,-1.4329759999999965,1.560020999999999,Shopping,Electronics Stores
96488,-1.3047810000000055,1.6412109999999984,Shopping,Automotive Parts and Accessories Stores
96493,-1.2166990000000055,1.7691469999999967,Shopping,All Other General Merchandise Stores
96494,-1.2639429999999976,1.5277730000000034,Shopping,Electronics Stores
96497,-1.0592829999999935,1.5016770000000008,Shopping,Electronics Stores
96498,-1.1055159999999944,1.8269170000000017,Shopping,Electronics Stores
96508,-1.0361929999999973,1.5163089999999997,Shopping,Clothing Accessories Stores
96513,-1.339151000000001,1.8762889999999999,Shopping,Office Supplies and Stationery Stores
96524,-1.170219000000003,1.7070130000000034,Shopping,
96530,-1.1041120000000006,1.5341039999999992,Shopping,Pet and Pet Supplies Stores
96531,-1.4483960000000025,1.9779160000000005,Shopping,Household Appliance Stores
96532,-1.0381880000000052,1.764564,Shopping,Fruit and Vegetable Markets
96533,-1.4544369999999986,1.9377250000000004,Shopping,All Other Health and Personal Care Stores
96540,-1.1997599999999977,1.7418210000000016,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
96545,-1.3488380000000006,1.6006220000000013,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
96546,-1.3161860000000019,1.7058079999999975,Shopping,
96555,-1.1248930000000001,1.5041689999999974,Shopping,"Cosmetics, Beauty Supplies, and Perfume Stores"
96557,-1.1530419999999992,1.7084100000000007,Shopping,Electronics Stores
96558,-1.2679449999999974,1.5586160000000007,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
96561,-1.1488269999999972,1.5954150000000027,Shopping,
96564,-1.241172000000006,1.6145780000000016,Shopping,Jewelry Stores
96566,-1.2318360000000013,1.768383,Shopping,
96570,-1.2605549999999965,1.5302409999999966,Shopping,Office Supplies and Stationery Stores
96571,-1.1484300000000047,1.5931449999999998,Shopping,Office Supplies and Stationery Stores
96604,-1.443641999999997,1.9621660000000034,Shopping,Automotive Parts and Accessories Stores
96615,-1.1433370000000025,1.5129379999999983,Shopping,Electronics Stores
96626,-1.2762460000000004,1.7963379999999987,Shopping,Fruit and Vegetable Markets
96629,-1.2588300000000032,1.7760729999999967,Shopping,Tire Dealers
96634,-1.3725689999999986,1.5953090000000003,Shopping,Used Merchandise Stores
96647,-1.332222999999999,1.8968569999999971,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
96653,-1.1811820000000068,1.5556139999999985,Shopping,Electronics Stores
96657,-1.2833069999999935,1.8275980000000018,Shopping,
96658,-1.075597000000002,1.5184169999999995,Shopping,Used Merchandise Stores
96668,-1.4812579999999969,1.5524800000000027,Shopping,Automotive Parts and Accessories Stores
96670,-1.3540430000000043,1.8604119999999966,Shopping,"Sewing, Needlework, and Piece Goods Stores"
96685,-1.3480979999999931,1.593876999999999,Shopping,Used Merchandise Stores
96688,-1.3828689999999995,1.6839670000000027,Shopping,All Other General Merchandise Stores
96691,-1.3519500000000022,1.636287000000003,Shopping,All Other Health and Personal Care Stores
96699,-1.4239270000000062,1.9421189999999982,Shopping,"Sewing, Needlework, and Piece Goods Stores"
96707,-1.4320419999999956,1.9555549999999968,Shopping,Jewelry Stores
96709,-1.2318049999999943,1.7675270000000012,Shopping,Jewelry Stores
96712,-1.0985819999999933,1.5185480000000027,Shopping,Furniture Stores
96713,-1.3100459999999998,1.6317949999999968,Shopping,"Gift, Novelty, and Souvenir Stores"
96723,-1.124568999999994,1.9029740000000004,Shopping,Fruit and Vegetable Markets
96728,-1.089730000000003,1.7773749999999993,Shopping,Automotive Parts and Accessories Stores
96735,-1.3180610000000001,1.5853600000000014,Shopping,"Hobby, Toy, and Game Stores"
96737,-1.2502099999999956,1.7699969999999965,Shopping,All Other Miscellaneous Store Retailers (except Tobacco Stores)
96738,-1.3111480000000029,1.6836470000000006,Shopping,All Other Specialty Food Stores
96740,-1.001234999999994,1.5809810000000013,Shopping,
96744,-1.2337279999999993,1.7897529999999975,Shopping,Electronics Stores
96748,-1.3183850000000064,1.6210069999999988,Shopping,Family Clothing Stores
96757,-1.1120690000000053,1.6837250000000026,Shopping,"Hobby, Toy, and Game Stores"
96758,-1.308880000000002,1.6335210000000018,Shopping,
96767,-1.1685090000000002,1.7056320000000014,Shopping,"Beer, Wine, and Liquor Stores"
96768,-1.0745200000000068,1.5022930000000017,Shopping,Household Appliance Stores
96782,-1.194377000000003,1.7279789999999977,Shopping,Office Supplies and Stationery Stores
96798,-1.0986680000000035,1.518926999999998,Shopping,Family Clothing Stores
96799,-1.0847600000000028,1.5068139999999985,Shopping,Jewelry Stores
96805,-1.4353069999999946,1.950454999999998,Shopping,Food (Health) Supplement Stores
96809,-1.1475269999999966,1.538893999999999,Shopping,"Beer, Wine, and Liquor Stores"
96828,-1.3059120000000064,1.640515999999998,Shopping,Pharmacies and Drug Stores
96839,-1.1622050000000002,1.6959840000000028,Shopping,All Other General Merchandise Stores
96849,-1.1687280000000015,1.7060099999999991,Shopping,"Beer, Wine, and Liquor Stores"
96851,-1.3163919999999933,1.705993999999997,Shopping,Pet and Pet Supplies Stores
96858,-1.2404149999999987,1.7666460000000015,Shopping,Automotive Parts and Accessories Stores
96868,-1.319303000000005,1.6398190000000028,Shopping,"Gift, Novelty, and Souvenir Stores"
96870,-1.0201930000000061,1.529155000000003,Shopping,Electronics Stores
96877,-1.4416729999999944,1.9614520000000013,Shopping,"Gift, Novelty, and Souvenir Stores"
96884,-1.352093999999994,1.5964969999999994,Shopping,"Gift, Novelty, and Souvenir Stores"
96899,-1.0329109999999986,1.5153060000000025,Shopping,Pet and Pet Supplies Stores
96907,-1.3033410000000032,1.650539000000002,Shopping,"Beer, Wine, and Liquor Stores"
96915,-1.2506060000000048,1.8149190000000033,Shopping,All Other Home Furnishings Stores
96931,-1.1413459999999986,1.5065990000000014,Shopping,Furniture Stores
96939,-1.2315210000000008,1.7674030000000016,Shopping,Family Clothing Stores
96949,-1.2711180000000013,1.657699000000001,Shopping,"Beer, Wine, and Liquor Stores"
96951,-1.337411000000003,1.8954669999999965,Shopping,Electronics Stores
96956,-1.0783559999999994,1.7707120000000032,Shopping,All Other Health and Personal Care Stores
96957,-1.1041689999999988,1.8182740000000024,Shopping,Book Stores
96959,-1.2897250000000042,1.9271669999999972,Shopping,Furniture Stores
96964,-1.1596559999999982,1.507871999999999,Shopping,Pharmacies and Drug Stores
96966,-1.4568890000000039,1.9778829999999985,Shopping,Confectionery and Nut Stores
96968,-1.445999999999998,1.9625380000000021,Shopping,Furniture Stores
96971,-1.1475290000000058,1.655743000000001,Shopping,All Other Home Furnishings Stores
96981,-1.3128169999999955,1.6358439999999987,Shopping,Musical Instrument and Supplies Stores
96985,-1.200872000000004,1.7050020000000004,Shopping,"Beer, Wine, and Liquor Stores"
96996,-1.1986679999999978,1.745987999999997,Shopping,All Other General Merchandise Stores
97005,-1.1440039999999954,1.6651719999999983,Shopping,"Beer, Wine, and Liquor Stores"
97015,-1.3419150000000002,1.5362790000000004,Shopping,
97017,-1.424469000000002,1.9421079999999975,Shopping,Automotive Parts and Accessories Stores
97040,-1.139671000000007,1.5074529999999982,Shopping,
97045,-1.2245889999999946,1.776443999999998,Shopping,Pharmacies and Drug Stores
97048,-1.3952660000000066,1.921832000000002,Shopping,
97051,-1.308802,1.642476000000002,Shopping,Electronics Stores
97052,-1.1285299999999978,1.6757879999999972,Shopping,Pharmacies and Drug Stores
97055,-1.2320820000000055,1.7675430000000034,Shopping,Family Clothing Stores
97056,-1.4281919999999957,1.5655530000000013,Shopping,"Cosmetics, Beauty Supplies, and Perfume Stores"
97079,-1.449664999999996,1.9779770000000028,Shopping,Tire Dealers
97091,-1.3267629999999997,1.669035000000001,Shopping,Tobacco Stores
97093,-1.1490380000000044,1.887903999999999,Shopping,"Beer, Wine, and Liquor Stores"
97096,-1.3204350000000034,1.6380989999999969,Shopping,Jewelry Stores
97099,-1.2209720000000033,1.6123740000000026,Shopping,Jewelry Stores
97101,-1.3476459999999975,1.6017399999999995,Shopping,Pharmacies and Drug Stores
97103,-1.1530089999999973,1.7056949999999986,Shopping,
97106,-1.3139189999999985,1.8944189999999992,Shopping,Used Merchandise Stores
97117,-1.231379000000004,1.7670930000000027,Shopping,Jewelry Stores
97123,-1.0681519999999978,1.502395,Shopping,Household Appliance Stores
97134,-1.3583339999999993,1.6252039999999965,Shopping,Pet and Pet Supplies Stores
97137,-1.1406000000000063,1.656252000000002,Shopping,"Gift, Novelty, and Souvenir Stores"
97144,-1.253343000000001,1.6184009999999986,Shopping,Pet and Pet Supplies Stores
97145,-1.3665529999999961,1.9153719999999979,Shopping,Food (Health) Supplement Stores
97150,-1.284158000000005,1.602955999999999,Shopping,"Beer, Wine, and Liquor Stores"
97152,-1.2405329999999992,1.614255,Shopping,
97185,-1.1531319999999994,1.7073430000000016,Shopping,
97190,-1.0448800000000062,1.764963999999999,Shopping,All Other Health and Personal Care Stores
97196,-1.1745149999999995,1.5495949999999965,Shopping,Used Merchandise Stores
97207,-1.1625310000000013,1.6944950000000034,Shopping,Tire Dealers
97209,-1.2641090000000048,1.551237999999998,Shopping,
97211,-1.1192360000000008,1.6946370000000002,Shopping,"Beer, Wine, and Liquor Stores"
97221,-1.1578310000000016,1.7441669999999974,Shopping,"Gift, Novelty, and Souvenir Stores"
97223,-1.1506239999999934,1.672933999999998,Shopping,
97224,-1.115205000000003,1.665982999999997,Shopping,
97226,-1.1032430000000062,1.8194230000000005,Shopping,"Hobby, Toy, and Game Stores"
97241,-1.3329549999999983,1.610635000000002,Shopping,Shoe Stores
97242,-1.074512999999996,1.5023109999999988,Shopping,"Hobby, Toy, and Game Stores"
97247,-1.4326719999999966,1.9554279999999977,Shopping,Women's Clothing Stores
97248,-1.0759120000000024,1.7699240000000032,Shopping,
97251,-1.105677,1.5229190000000017,Shopping,
97252,-1.230288999999999,1.7661450000000016,Shopping,Confectionery and Nut Stores
97263,-1.1428120000000064,1.5106460000000013,Shopping,
97267,-1.1659800000000047,1.7060579999999987,Shopping,Household Appliance Stores
97269,-1.3142249999999933,1.7029899999999998,Shopping,Tobacco Stores
97284,-1.2442159999999944,1.5400199999999984,Shopping,Family Clothing Stores
97288,-1.0341959999999943,1.5122950000000017,Shopping,
97293,-1.1765850000000029,1.7235960000000006,Shopping,"Beer, Wine, and Liquor Stores"
97297,-1.2786200000000036,1.5714240000000004,Shopping,All Other Specialty Food Stores
97309,-1.1788779999999974,1.6904340000000033,Shopping,Office Supplies and Stationery Stores
97312,-1.307785999999993,1.6445760000000007,Shopping,"Beer, Wine, and Liquor Stores"
